player_id,player_name,ppg,fantasy_stdev,projected_ppg,last_3_avg,boom_weeks,bust_weeks,low_floor_weeks,momentum,availability_score,weekly_consistency_score,efficiency_ratio,pos_QB,pos_RB,pos_TE,pos_WR,cluster,performance_score,adjusted_score,ranked_score,draft_tier
3117251,Christian McCaffrey,2.8117647058823527,5.557526692799277,4.848235294117647,3.537254901960784,0.0,12.0,12.0,-12.333333333333332,1.0,0.5059381378276551,0.5799563212812424,False,True,False,False,7,2.773394792775966,3.328073751331159,153.0,11
3117256,Dalton Schultz,6.358333333333333,5.03992394122504,7.6275,5.440277777777777,0.0,9.0,2.0,11.016666666666662,0.7058823529411765,1.261593112809522,0.8336064678247569,False,False,True,False,7,4.480343968416206,4.480343968416206,116.0,8
3120348,JuJu Smith-Schuster,0.0,0.0,5.45,3.816666666666668,0.0,2.0,1.0,-7.633333333333335,0.1176470588235294,0.0,0.0,False,False,False,True,2,0.4319073083778967,0.5182887700534761,239.0,16
3121023,Dallas Goedert,5.535294117647059,7.514730631938063,5.478823529411764,5.949999999999999,1.0,11.0,9.0,-7.049999999999998,1.0,0.7365924859796998,1.0103070646338843,False,False,True,False,7,3.743249802691861,3.743249802691861,138.0,10
3121409,Noah Brown,4.166666666666667,5.129571132170798,4.812222222222222,5.301851851851852,0.0,7.0,5.0,-10.216666666666669,0.5294117647058824,0.8122836313809656,0.8658508427614869,False,False,False,True,0,2.127381040463019,2.5528572485556227,186.0,13
3121422,Terry McLaurin,14.56470588235294,8.603991891592427,13.354705882352942,13.555882352941175,4.0,4.0,3.0,17.149999999999988,1.0,1.6927847057346894,1.0906047658899705,False,False,False,True,1,7.455697770987649,8.946837325185179,20.0,2
3121427,Curtis Samuel,3.5,0.0,10.9,14.933333333333335,0.0,1.0,1.0,-11.433333333333335,0.0588235294117647,0.0,0.3211009174311926,False,False,False,True,2,1.8436294951675414,2.2123553942010497,200.0,14
3122976,Jeff Wilson Jr.,3.2,0.0,6.85,3.5,0.0,1.0,0.0,-0.2999999999999998,0.0588235294117647,0.0,0.4671532846715329,False,True,False,False,6,1.3432706194621178,1.6119247433545414,219.0,15
3123076,David Njoku,8.735294117647058,9.124071266194068,7.329411764705882,8.762745098039217,2.0,8.0,5.0,-0.4666666666666703,1.0,0.9573899482802724,1.1918138041733548,False,False,True,False,7,4.694005393852108,4.694005393852108,109.0,8
3125116,D'Onta Foreman,1.1,0.8485281374238569,8.235,2.683333333333333,0.0,2.0,2.0,-3.166666666666666,0.1176470588235294,1.2963624321753373,0.1335761991499696,False,True,False,False,2,1.386161863112669,1.663394235735203,216.0,15
